timestamp,production_load_t,equipment_utilization_pct,ambient_temp_c,equipment_run_frac,furnace_kwh,compressor_kwh,ventilation_kwh,auxiliary_kwh,energy_kwh
2024-08-14 02:00:00,111.36,97.88,32.01,1.0,681.59,270.81,52.48,63.48,1068.36
2024-08-14 03:00:00,99.92,89.07,32.21,0.949,626.41,255.59,66.35,57.53,1005.88
2024-08-14 04:00:00,89.42,74.93,29.85,0.636,574.45,213.3,56.91,72.23,916.88
2024-08-14 05:00:00,79.91,75.37,34.07,0.809,531.2,222.9,59.22,61.67,874.99
2024-08-14 06:00:00,82.26,88.23,31.99,0.797,524.72,241.54,59.48,54.58,880.32
2024-08-14 07:00:00,84.54,83.21,30.7,0.847,539.57,236.05,51.61,56.48,883.71
2024-08-14 08:00:00,92.93,84.85,33.32,0.966,598.52,244.61,54.15,62.47,959.75
2024-08-14 09:00:00,98.62,94.9,28.94,0.947,597.43,257.65,55.99,55.94,967.01
2024-08-14 10:00:00,110.25,89.48,31.56,0.904,670.58,242.19,53.29,59.62,1025.67
2024-08-14 11:00:00,110.54,94.14,33.57,0.926,673.89,254.94,60.1,69.85,1058.78
2024-08-14 12:00:00,114.77,98.07,31.55,1.0,692.44,260.24,58.01,63.2,1073.89
2024-08-14 13:00:00,117.73,96.66,31.13,0.985,721.28,256.53,55.7,62.97,1096.49
2024-08-14 14:00:00,108.87,94.94,31.58,0.916,668.14,266.61,53.14,69.92,1057.81
2024-08-14 15:00:00,99.76,88.94,29.19,0.884,615.7,249.97,53.19,56.21,975.07
2024-08-14 16:00:00,90.09,78.05,33.28,0.725,565.39,219.59,60.9,59.92,905.79
2024-08-14 17:00:00,84.48,83.15,32.02,0.826,544.64,228.7,61.53,58.48,893.35
2024-08-14 18:00:00,81.6,74.16,31.8,0.721,537.32,210.24,67.42,56.87,871.84
2024-08-14 19:00:00,84.85,83.25,31.8,0.839,545.34,230.51,49.74,58.72,884.31
2024-08-14 20:00:00,95.52,94.63,32.23,0.911,596.54,265.64,55.22,57.72,975.12
2024-08-14 21:00:00,99.11,88.15,33.19,0.871,610.0,244.46,61.03,56.71,972.19
2024-08-14 22:00:00,102.1,85.19,32.13,0.852,633.5,251.7,62.27,58.52,1005.99
2024-08-14 23:00:00,120.06,99.4,30.16,0.998,722.86,268.49,56.08,56.73,1104.17
2024-08-15 00:00:00,116.28,93.98,32.95,0.954,695.61,253.9,64.2,61.62,
2024-08-15 01:00:00,107.36,96.65,32.83,0.958,665.02,268.54,53.58,55.23,1042.37
2024-08-15 02:00:00,105.73,92.13,32.39,0.882,662.31,243.44,57.44,65.08,1028.28
2024-08-15 03:00:00,100.44,98.77,33.7,0.992,622.61,268.55,66.9,63.63,1021.69
2024-08-15 04:00:00,99.32,95.47,32.13,0.946,619.01,253.22,54.8,62.23,989.26
2024-08-15 05:00:00,82.58,80.52,33.75,0.856,524.05,216.01,49.56,57.71,847.32
2024-08-15 06:00:00,88.9,88.03,34.2,0.938,570.42,244.16,58.69,60.22,933.48
2024-08-15 07:00:00,92.61,84.34,32.96,0.775,586.75,242.12,61.48,59.37,949.72
2024-08-15 08:00:00,89.99,85.16,30.96,0.882,567.32,240.12,55.85,60.13,923.43
2024-08-15 09:00:00,98.89,87.64,31.89,0.917,608.5,244.6,52.66,53.3,959.07
2024-08-15 10:00:00,103.35,95.51,33.94,0.888,651.55,244.98,58.61,60.52,1015.67
2024-08-15 11:00:00,112.18,100.0,29.84,1.0,683.94,269.07,48.79,61.63,1063.43
2024-08-15 12:00:00,114.85,100.0,31.5,1.0,686.93,269.13,52.24,67.22,1075.52
2024-08-15 13:00:00,115.63,100.0,31.57,0.953,704.99,273.73,53.71,54.97,1087.4
2024-08-15 14:00:00,111.86,100.0,30.79,0.988,681.14,263.65,56.24,54.07,1055.11
2024-08-15 15:00:00,97.01,91.26,33.4,0.922,605.51,256.62,50.96,64.92,978.01
2024-08-15 16:00:00,84.63,76.62,32.65,0.795,550.98,217.84,64.64,52.44,885.9
2024-08-15 17:00:00,86.92,91.97,31.02,0.87,533.72,251.34,55.82,67.28,908.16
2024-08-15 18:00:00,86.17,92.11,32.99,0.979,536.41,256.6,55.36,65.92,914.29
2024-08-15 19:00:00,88.01,82.83,31.85,0.727,571.07,226.82,53.83,62.91,914.63
2024-08-15 20:00:00,91.19,83.74,30.75,0.904,574.94,240.81,53.21,52.41,921.37
2024-08-15 21:00:00,100.5,93.31,31.02,0.961,619.08,247.83,56.26,59.2,982.37
2024-08-15 22:00:00,113.56,99.53,32.74,0.964,677.11,272.95,59.94,59.74,1069.74
2024-08-15 23:00:00,114.52,96.25,33.49,1.0,694.14,260.71,59.92,61.45,1076.21
2024-08-16 00:00:00,113.51,90.5,31.23,0.853,690.07,249.13,53.6,62.77,1055.57
2024-08-16 01:00:00,110.99,97.02,32.78,0.976,686.47,245.36,59.36,56.25,1047.45
2024-08-16 02:00:00,106.82,96.17,34.34,0.974,657.08,258.41,53.91,65.31,1034.7
2024-08-16 03:00:00,106.55,96.9,30.08,0.981,650.31,262.23,49.67,62.6,1024.82
2024-08-16 04:00:00,91.77,87.63,32.5,0.834,582.08,253.31,56.19,62.55,954.14
2024-08-16 05:00:00,86.93,82.11,33.21,0.796,563.53,232.21,54.81,58.88,909.43
2024-08-16 06:00:00,83.07,86.51,31.82,0.871,542.48,237.74,56.8,61.94,898.97
2024-08-16 07:00:00,91.41,86.03,33.82,0.824,582.0,245.67,55.93,49.29,932.88
2024-08-16 08:00:00,100.34,87.85,35.26,0.892,623.89,241.44,70.72,61.99,998.05
2024-08-16 09:00:00,101.8,90.0,32.48,0.869,624.36,255.19,53.03,68.29,1000.87
2024-08-16 10:00:00,107.83,85.19,31.61,0.902,650.89,240.46,63.35,63.9,1018.6
2024-08-16 11:00:00,113.14,95.66,33.43,1.0,676.16,255.48,52.55,63.32,1047.52
2024-08-16 12:00:00,105.46,96.17,33.23,0.947,650.47,267.59,68.23,63.86,1050.15
2024-08-16 13:00:00,115.97,99.68,28.19,1.0,703.84,272.94,53.47,66.05,1096.3
2024-08-16 14:00:00,108.04,100.0,31.96,0.989,668.94,275.37,61.09,59.0,1064.41
2024-08-16 15:00:00,101.71,89.54,31.37,0.849,633.06,246.95,51.41,64.93,996.34
2024-08-16 16:00:00,89.65,87.26,32.56,0.851,576.68,246.86,57.72,62.29,943.54
2024-08-16 17:00:00,85.47,86.7,31.67,0.871,546.31,253.59,56.38,60.32,916.61
2024-08-16 18:00:00,83.36,93.39,31.84,0.845,542.95,257.15,57.3,66.75,924.15
2024-08-16 19:00:00,91.1,86.27,30.67,0.894,567.47,238.78,60.69,56.56,923.5
2024-08-16 20:00:00,90.98,80.27,33.07,0.807,574.44,237.83,62.68,56.75,931.71
2024-08-16 21:00:00,108.33,98.4,34.45,1.0,647.0,270.65,61.74,48.22,1027.61
2024-08-16 22:00:00,109.22,100.0,30.69,1.0,666.37,267.3,59.64,55.35,1048.66
2024-08-16 23:00:00,107.89,92.33,29.87,0.929,669.24,264.31,58.9,57.8,1050.24
2024-08-17 00:00:00,85.74,87.07,31.87,0.853,549.24,235.63,55.49,59.75,900.12
2024-08-17 01:00:00,82.14,87.21,31.8,0.948,536.46,246.32,55.24,62.24,900.26
2024-08-17 02:00:00,71.85,81.01,33.6,0.919,481.42,237.0,69.52,64.41,852.35
2024-08-17 03:00:00,81.4,81.33,30.0,0.796,522.43,237.22,53.43,53.35,866.43
2024-08-17 04:00:00,72.19,72.6,31.03,0.778,479.44,207.06,53.69,60.55,800.74
2024-08-17 05:00:00,67.39,73.29,28.62,0.698,466.39,206.46,51.29,55.08,779.23
2024-08-17 06:00:00,64.41,74.5,33.9,0.716,447.79,217.82,65.72,53.35,784.69
2024-08-17 07:00:00,59.73,74.41,32.22,0.725,413.7,220.48,61.26,61.62,757.07
2024-08-17 08:00:00,67.44,75.39,31.14,0.788,446.1,211.85,55.96,60.51,774.42
2024-08-17 09:00:00,78.37,77.28,29.86,0.719,513.49,224.11,56.59,62.47,856.65
2024-08-17 10:00:00,76.42,80.99,29.99,0.887,497.45,221.33,55.39,62.9,837.06
2024-08-17 11:00:00,74.62,81.61,32.46,0.863,491.66,237.74,58.26,57.59,845.25
2024-08-17 12:00:00,85.34,84.57,30.18,0.879,535.07,234.17,53.52,65.47,888.23
2024-08-17 13:00:00,84.18,77.91,32.0,0.764,549.2,222.62,58.58,55.41,885.82
2024-08-17 14:00:00,81.17,79.68,34.9,0.838,525.06,232.51,61.56,54.72,873.85
2024-08-17 15:00:00,77.91,83.7,31.32,0.691,510.01,240.39,57.05,61.99,869.44
2024-08-17 16:00:00,71.93,69.05,30.4,0.713,472.96,207.84,54.92,61.07,796.8
2024-08-17 17:00:00,66.29,62.68,32.41,0.635,449.24,197.81,52.94,55.95,755.94
2024-08-17 18:00:00,68.53,81.81,30.0,0.724,463.64,234.25,52.28,55.84,806.01
2024-08-17 19:00:00,59.18,72.15,34.42,0.742,411.0,220.2,61.32,61.9,754.42
2024-08-17 20:00:00,71.39,78.73,33.94,0.817,475.24,215.07,68.94,61.25,820.5
2024-08-17 21:00:00,77.51,73.37,31.59,0.641,518.62,213.72,56.63,54.81,843.77
2024-08-17 22:00:00,75.67,81.52,30.49,0.756,484.33,230.58,56.38,56.79,828.08
2024-08-17 23:00:00,78.73,80.74,31.2,0.911,515.13,228.24,65.17,55.45,863.99
2024-08-18 00:00:00,83.27,73.71,31.27,0.728,530.05,217.78,50.37,49.4,847.59
2024-08-18 01:00:00,82.1,88.17,32.29,0.93,541.18,246.44,52.38,66.82,906.82
2024-08-18 02:00:00,83.64,82.61,33.27,0.882,536.75,238.44,57.18,61.19,893.55
2024-08-18 03:00:00,72.54,74.29,30.16,0.763,474.33,208.91,53.35,65.79,802.38
2024-08-18 04:00:00,65.95,71.08,33.23,0.762,448.02,223.03,59.28,58.47,788.81
2024-08-18 05:00:00,62.81,61.33,32.64,0.508,436.85,186.45,57.11,55.14,735.54
2024-08-18 06:00:00,68.22,77.08,30.95,0.759,483.33,223.59,51.18,55.63,813.72
2024-08-18 07:00:00,65.31,73.96,30.08,0.586,429.67,214.09,58.44,55.62,757.82
2024-08-18 08:00:00,68.66,73.36,31.89,0.646,453.7,214.54,55.98,57.41,781.62
2024-08-18 09:00:00,74.56,83.67,30.12,0.809,503.24,232.5,59.36,52.26,847.36
2024-08-18 10:00:00,85.79,75.98,33.25,0.727,536.89,220.79,56.18,58.07,871.93
2024-08-18 11:00:00,81.75,77.89,30.03,0.781,528.81,227.05,62.29,57.13,875.27
2024-08-18 12:00:00,91.51,81.51,32.53,0.814,573.69,216.75,52.3,64.37,907.11
2024-08-18 13:00:00,85.58,81.4,31.59,0.821,542.8,228.97,57.21,62.69,891.66
2024-08-18 14:00:00,79.98,80.33,30.87,0.812,518.54,226.49,51.98,58.09,855.09
2024-08-18 15:00:00,85.0,84.65,31.56,0.863,542.36,251.7,57.35,62.38,913.78
2024-08-18 16:00:00,65.15,70.84,33.33,0.66,454.22,213.93,56.48,54.52,779.15
2024-08-18 17:00:00,63.84,67.53,29.92,0.639,449.84,210.82,45.68,53.69,760.03
2024-08-18 18:00:00,58.82,77.84,31.09,0.777,417.51,226.81,53.25,59.53,757.1
2024-08-18 19:00:00,69.07,86.59,30.58,0.865,463.45,242.34,61.84,60.51,828.13
2024-08-18 20:00:00,76.13,78.78,31.65,0.734,502.73,227.63,53.38,59.3,843.03
2024-08-18 21:00:00,81.68,77.06,30.69,0.825,534.84,228.56,57.67,66.78,887.84
2024-08-18 22:00:00,85.52,90.14,29.06,0.938,555.62,259.79,52.73,63.44,931.58
2024-08-18 23:00:00,83.95,74.74,30.13,0.704,542.72,218.77,52.82,65.17,879.48
2024-08-19 00:00:00,113.54,95.1,34.04,0.941,699.92,255.96,69.85,57.23,1082.96
2024-08-19 01:00:00,106.31,89.67,31.95,0.997,646.6,253.86,56.66,61.66,1018.78
2024-08-19 02:00:00,115.64,92.02,31.9,0.928,707.34,248.13,58.5,54.78,1068.75
2024-08-19 03:00:00,101.88,89.54,31.16,0.915,635.01,250.37,56.83,56.34,998.56
2024-08-19 04:00:00,90.53,80.95,31.51,0.779,567.78,234.07,63.41,61.66,926.92
2024-08-19 05:00:00,92.32,86.22,30.94,0.847,583.47,240.42,50.1,55.55,929.54
2024-08-19 06:00:00,81.11,80.69,32.37,0.882,527.96,224.02,67.65,56.04,875.67
2024-08-19 07:00:00,88.64,81.21,31.74,0.818,562.04,227.82,63.6,62.15,915.62
2024-08-19 08:00:00,91.81,84.05,29.83,0.837,577.82,234.61,55.68,56.18,924.29
2024-08-19 09:00:00,102.55,90.12,31.96,0.902,620.57,242.94,60.41,64.81,988.73
2024-08-19 10:00:00,107.25,97.67,27.9,1.0,650.71,262.79,49.7,58.93,1022.14
2024-08-19 11:00:00,107.19,92.85,32.2,0.931,654.03,246.28,58.97,59.14,1018.41
2024-08-19 12:00:00,115.3,100.0,29.47,0.958,691.93,273.55,55.13,61.26,1081.86
2024-08-19 13:00:00,117.19,100.0,31.44,0.967,699.08,272.0,53.36,59.33,1083.77
2024-08-19 14:00:00,107.38,96.55,29.79,1.0,665.4,264.35,60.1,61.4,1051.26
2024-08-19 15:00:00,103.1,98.49,31.59,0.913,634.67,264.51,58.16,55.41,1012.75
2024-08-19 16:00:00,88.32,78.56,32.45,0.808,578.92,223.47,59.38,46.39,908.16
2024-08-19 17:00:00,86.9,81.09,33.84,0.775,556.3,225.31,57.84,52.94,892.39
2024-08-19 18:00:00,82.5,90.07,29.27,0.808,540.83,252.17,57.77,57.72,908.5
2024-08-19 19:00:00,90.0,83.71,33.05,0.788,568.32,227.65,59.7,62.45,918.12
2024-08-19 20:00:00,92.63,72.24,31.78,0.724,577.84,212.2,55.5,70.79,916.34
2024-08-19 21:00:00,102.76,90.37,30.91,0.973,635.9,245.96,51.69,57.03,990.59
2024-08-19 22:00:00,111.85,96.6,32.72,1.0,689.62,273.4,58.66,56.73,1078.41
2024-08-19 23:00:00,115.76,84.79,31.23,0.833,698.07,241.23,51.94,61.69,1052.92
2024-08-20 00:00:00,116.09,100.0,32.53,1.0,704.04,270.0,60.34,61.11,1095.48
2024-08-20 01:00:00,109.0,90.93,29.97,0.891,667.05,244.32,57.43,61.28,1030.08
2024-08-20 02:00:00,107.49,95.39,30.5,0.881,656.66,252.13,53.74,58.72,1021.25
2024-08-20 03:00:00,97.87,87.8,32.87,0.879,608.96,247.36,60.51,50.1,966.93
2024-08-20 04:00:00,91.12,79.12,33.68,0.716,567.63,236.95,65.91,60.99,931.47
2024-08-20 05:00:00,85.51,77.4,31.4,0.814,547.47,225.0,56.23,59.76,888.46
2024-08-20 06:00:00,81.08,75.86,27.27,0.799,530.63,220.37,49.07,52.06,852.12
2024-08-20 07:00:00,79.18,85.02,31.15,0.806,518.27,239.68,56.5,62.91,877.35
2024-08-20 08:00:00,89.83,84.18,31.5,0.849,570.61,237.39,55.34,63.65,926.99
2024-08-20 09:00:00,100.77,87.78,31.1,0.885,629.67,245.55,54.98,62.79,992.99
2024-08-20 10:00:00,102.11,86.38,31.96,0.907,632.1,237.29,54.85,57.97,982.2
2024-08-20 11:00:00,113.05,100.0,30.74,0.938,685.38,264.16,57.45,61.1,1068.09
2024-08-20 12:00:00,122.6,100.0,32.71,1.0,738.89,270.66,58.99,55.51,1124.05
2024-08-20 13:00:00,117.08,100.0,29.7,0.934,706.51,278.96,56.26,53.07,1094.8
2024-08-20 14:00:00,114.07,99.5,33.31,1.0,688.48,273.61,64.44,59.51,1086.04
2024-08-20 15:00:00,101.56,92.23,33.78,0.975,631.57,246.29,57.0,52.49,987.34
2024-08-20 16:00:00,97.17,82.51,30.08,0.792,605.57,231.73,51.2,59.33,947.84
2024-08-20 17:00:00,84.11,80.83,30.08,0.869,538.32,234.11,57.32,59.74,889.49
2024-08-20 18:00:00,82.42,77.79,32.07,0.699,533.36,232.46,57.11,55.91,878.84
2024-08-20 19:00:00,76.05,68.9,29.67,0.744,501.6,215.44,54.13,69.7,840.88
2024-08-20 20:00:00,97.24,93.91,30.71,1.0,597.39,255.94,56.02,57.01,966.36
2024-08-20 21:00:00,106.16,89.6,33.11,0.913,653.47,253.11,56.2,61.06,1023.84
2024-08-20 22:00:00,105.29,98.62,32.56,0.976,661.21,268.6,61.03,59.05,1049.89
2024-08-20 23:00:00,111.97,100.0,34.42,1.0,672.04,269.28,63.36,64.7,1069.37
2024-08-21 00:00:00,111.98,98.78,31.58,0.958,675.9,267.8,53.21,58.33,1055.24
2024-08-21 01:00:00,114.52,100.0,30.4,1.0,714.85,270.45,54.47,53.66,1093.43
2024-08-21 02:00:00,112.0,92.92,31.4,0.9,673.42,262.19,56.48,62.07,1054.17
2024-08-21 03:00:00,93.03,95.8,31.1,1.0,595.44,252.76,59.36,52.49,960.04
2024-08-21 04:00:00,94.14,87.28,31.12,0.836,588.86,246.11,61.1,55.76,951.83
2024-08-21 05:00:00,85.9,84.46,31.29,0.924,550.0,246.6,56.68,57.45,910.73
2024-08-21 06:00:00,85.45,79.48,29.92,0.895,546.22,235.5,47.54,57.64,886.9
2024-08-21 07:00:00,88.85,79.77,31.74,0.817,567.63,230.92,60.44,58.27,917.27
2024-08-21 08:00:00,91.75,88.26,29.21,0.897,566.1,240.8,61.77,57.87,926.54
2024-08-21 09:00:00,99.59,90.88,30.25,0.861,619.42,255.51,57.71,60.63,993.27
2024-08-21 10:00:00,106.64,89.38,31.14,0.84,650.0,255.64,55.37,56.6,1017.6
2024-08-21 11:00:00,116.87,91.24,27.93,0.927,689.45,248.52,52.28,62.17,1052.43
2024-08-21 12:00:00,116.68,91.99,32.47,0.993,712.34,255.32,62.06,55.79,1085.51
2024-08-21 13:00:00,113.87,100.0,28.24,0.973,672.5,268.77,51.69,53.65,1046.61
2024-08-21 14:00:00,102.42,88.14,32.33,0.992,649.27,241.41,63.85,54.34,1008.87
2024-08-21 15:00:00,98.49,87.55,29.38,0.845,617.36,241.96,48.76,57.94,966.03
2024-08-21 16:00:00,96.09,95.3,30.71,0.964,589.59,260.9,54.07,64.86,969.41
2024-08-21 17:00:00,87.16,77.97,32.1,0.791,566.51,218.23,60.02,59.86,904.61
2024-08-21 18:00:00,87.64,80.18,34.62,0.797,552.19,221.89,65.51,57.7,897.28
2024-08-21 19:00:00,94.08,83.19,31.5,0.73,584.74,229.37,54.9,59.8,928.81
2024-08-21 20:00:00,96.65,96.42,28.35,0.933,588.86,264.44,49.61,53.95,956.87
2024-08-21 21:00:00,100.37,100.0,32.75,1.0,614.95,261.21,56.69,51.47,984.31
2024-08-21 22:00:00,105.46,96.49,30.97,0.96,641.31,249.32,53.17,55.06,998.86
2024-08-21 23:00:00,102.78,95.31,31.43,0.985,640.43,268.38,59.04,54.76,1022.6
2024-08-22 00:00:00,114.33,94.26,32.02,0.98,700.97,251.87,57.89,72.0,1082.73
2024-08-22 01:00:00,111.69,100.0,27.85,0.988,668.51,268.84,55.72,69.61,1062.67
2024-08-22 02:00:00,109.06,95.87,31.2,0.911,667.47,266.86,52.18,69.56,1056.07
2024-08-22 03:00:00,99.38,93.96,30.57,1.0,602.2,248.68,54.8,53.92,959.6
2024-08-22 04:00:00,91.22,85.08,33.02,0.783,578.29,230.03,62.78,68.77,939.87
2024-08-22 05:00:00,79.89,78.61,32.28,0.756,536.76,221.28,59.88,56.44,874.35
2024-08-22 06:00:00,81.24,88.94,28.75,0.847,511.96,252.53,47.75,68.22,880.47
2024-08-22 07:00:00,88.92,87.16,33.08,0.909,556.46,242.9,64.55,62.19,926.11
2024-08-22 08:00:00,99.36,96.94,31.86,1.0,622.64,263.52,58.13,55.04,999.33
2024-08-22 09:00:00,99.61,91.08,28.87,0.902,624.81,249.5,60.03,68.28,1002.61
2024-08-22 10:00:00,108.81,90.16,31.27,0.913,656.53,252.72,56.16,68.07,1033.48
2024-08-22 11:00:00,116.8,95.48,32.74,0.976,715.79,269.11,63.96,54.7,1103.55
2024-08-22 12:00:00,111.76,96.39,29.37,1.0,672.26,280.33,51.82,61.63,1066.04
2024-08-22 13:00:00,114.46,94.1,33.25,0.852,705.68,256.71,59.31,50.32,1072.02
2024-08-22 14:00:00,104.54,86.73,28.92,0.905,646.44,251.29,54.43,58.02,1010.18
2024-08-22 15:00:00,103.46,97.74,30.0,0.996,647.47,271.24,47.59,58.06,1024.36
2024-08-22 16:00:00,93.11,83.83,29.77,0.82,588.49,237.64,45.91,57.96,930.01
2024-08-22 17:00:00,88.2,84.79,33.25,0.864,566.27,224.8,57.55,68.06,916.68
2024-08-22 18:00:00,81.87,82.42,30.45,0.861,535.03,230.81,50.01,53.32,869.17
2024-08-22 19:00:00,89.84,81.98,29.44,0.849,578.35,230.12,44.37,58.88,911.73
2024-08-22 20:00:00,100.84,97.67,31.85,1.0,623.93,267.27,60.71,63.77,1015.68
2024-08-22 21:00:00,95.97,82.4,32.18,0.83,592.64,231.85,55.16,53.42,933.08
2024-08-22 22:00:00,106.14,94.38,32.19,0.945,650.07,254.82,56.96,55.58,1017.44
2024-08-22 23:00:00,113.92,98.19,30.78,0.973,684.24,278.38,56.36,65.58,1084.56
2024-08-23 00:00:00,118.15,98.8,31.43,1.0,705.91,275.33,59.0,66.72,1106.97
2024-08-23 01:00:00,110.75,88.89,30.08,0.887,687.0,234.54,55.67,57.83,1035.04
2024-08-23 02:00:00,96.17,92.44,33.56,0.925,605.82,252.43,61.62,64.29,984.16
2024-08-23 03:00:00,105.44,96.44,32.77,0.965,651.8,266.3,61.26,67.78,1047.14
2024-08-23 04:00:00,95.54,84.39,32.67,0.837,606.29,245.21,57.22,57.96,966.68
2024-08-23 05:00:00,80.04,83.56,32.24,0.805,525.13,232.95,55.58,63.96,877.62
2024-08-23 06:00:00,82.57,83.16,31.83,0.852,547.79,233.34,48.43,57.89,887.44
2024-08-23 07:00:00,93.28,80.24,29.18,0.788,569.65,229.07,55.48,53.23,907.44
2024-08-23 08:00:00,98.29,84.88,32.0,0.879,603.48,242.21,55.26,60.02,960.96
2024-08-23 09:00:00,103.75,97.57,31.22,0.981,633.17,255.68,64.53,58.78,1012.16
2024-08-23 10:00:00,106.8,94.94,32.95,0.93,642.97,247.29,62.65,55.37,1008.28
2024-08-23 11:00:00,113.32,93.84,32.26,1.0,687.52,264.59,62.27,58.3,1072.68
2024-08-23 12:00:00,114.48,92.95,31.88,0.924,693.66,249.25,60.6,58.87,1062.37
2024-08-23 13:00:00,117.5,96.17,28.52,0.993,723.32,274.7,53.87,61.39,1113.28
2024-08-23 14:00:00,104.0,89.78,30.92,0.863,647.21,243.35,57.95,65.2,1013.71
2024-08-23 15:00:00,96.78,84.16,30.21,0.74,599.82,235.62,57.06,65.2,957.71
2024-08-23 16:00:00,96.54,79.56,31.43,0.767,606.66,229.29,57.67,59.57,953.19
2024-08-23 17:00:00,86.83,89.12,30.43,0.784,539.55,234.35,52.7,57.27,883.87
2024-08-23 18:00:00,90.51,90.11,30.64,0.889,573.71,266.42,50.83,66.7,957.66
2024-08-23 19:00:00,84.32,75.8,31.74,0.831,542.33,216.8,59.22,59.5,877.85
2024-08-23 20:00:00,92.28,86.82,30.4,0.823,574.19,237.3,60.29,57.01,928.79
2024-08-23 21:00:00,96.31,83.64,31.23,0.731,599.94,228.65,56.12,60.85,945.56
2024-08-23 22:00:00,107.53,92.46,28.77,1.0,652.11,256.33,52.79,50.87,1012.1
2024-08-23 23:00:00,107.08,91.81,29.8,0.894,647.92,254.56,48.77,57.65,1008.9
2024-08-24 00:00:00,84.3,80.01,31.9,0.799,546.89,221.23,56.0,57.31,881.43
2024-08-24 01:00:00,79.0,89.51,29.07,0.935,523.26,239.75,47.81,56.05,866.86
2024-08-24 02:00:00,83.4,79.5,32.78,0.821,541.08,233.28,54.77,61.9,891.03
2024-08-24 03:00:00,77.87,74.89,32.37,0.786,505.83,213.34,59.07,65.39,843.62
2024-08-24 04:00:00,62.45,67.41,30.51,0.719,426.97,191.24,55.09,68.46,741.76
2024-08-24 05:00:00,70.59,80.52,35.41,0.718,469.71,228.19,67.29,57.52,822.71
2024-08-24 06:00:00,73.74,68.61,32.78,0.615,486.94,201.67,62.46,58.59,809.66
2024-08-24 07:00:00,65.44,68.91,29.49,0.748,440.23,216.41,49.98,56.6,763.22
2024-08-24 08:00:00,66.81,80.64,32.03,0.767,462.48,226.21,50.32,62.69,801.7
2024-08-24 09:00:00,86.3,84.37,31.01,0.81,549.87,235.32,52.43,50.66,888.28
2024-08-24 10:00:00,75.35,78.63,29.75,0.723,502.86,226.45,51.1,58.05,838.47
2024-08-24 11:00:00,84.82,93.07,29.31,0.91,532.92,252.03,55.36,61.46,
2024-08-24 12:00:00,86.97,84.72,32.4,0.83,549.34,240.55,61.18,56.88,907.95
2024-08-24 13:00:00,90.12,81.52,30.02,0.768,577.49,225.09,54.24,57.86,914.68
2024-08-24 14:00:00,82.06,79.62,30.76,0.744,537.31,225.77,58.73,64.96,886.76
2024-08-24 15:00:00,73.01,70.83,29.53,0.724,475.41,211.17,63.81,59.72,810.1
2024-08-24 16:00:00,65.57,79.06,29.79,0.75,450.28,232.86,53.55,65.97,802.66
2024-08-24 17:00:00,63.89,74.82,30.72,0.718,442.08,213.6,54.77,68.19,778.64
2024-08-24 18:00:00,59.72,75.48,31.49,0.646,412.95,214.93,53.73,62.65,744.25
2024-08-24 19:00:00,65.45,78.79,27.03,0.885,450.1,234.7,50.33,58.55,793.68
2024-08-24 20:00:00,67.12,71.49,30.94,0.762,442.95,206.81,60.64,67.91,778.31
2024-08-24 21:00:00,69.02,69.79,29.79,0.673,457.7,206.21,52.03,47.37,763.32
2024-08-24 22:00:00,85.65,82.56,33.02,0.781,553.02,243.66,58.26,52.24,907.19
2024-08-24 23:00:00,82.75,77.01,35.33,0.771,534.0,222.13,61.9,63.85,881.88
2024-08-25 00:00:00,81.18,81.41,30.23,0.813,526.54,229.48,50.22,72.37,878.61
2024-08-25 01:00:00,84.07,87.7,28.19,0.813,538.95,243.12,51.68,63.41,897.16
2024-08-25 02:00:00,80.9,79.61,30.95,0.669,528.79,222.74,56.79,60.92,869.23
2024-08-25 03:00:00,68.01,74.76,30.46,0.721,464.75,219.69,55.07,57.67,797.18
2024-08-25 04:00:00,70.7,74.88,33.73,0.671,479.84,211.71,68.47,62.78,822.8
2024-08-25 05:00:00,61.07,74.55,33.27,0.754,426.35,221.22,61.89,65.79,775.25
2024-08-25 06:00:00,70.59,71.96,32.07,0.728,469.86,211.2,53.66,63.74,798.47
2024-08-25 07:00:00,67.35,62.69,29.89,0.578,452.31,193.07,56.74,60.31,762.43
2024-08-25 08:00:00,67.78,76.24,31.79,0.736,450.42,230.49,56.26,65.17,802.34
2024-08-25 09:00:00,72.02,80.95,31.17,0.898,476.87,221.3,55.19,61.53,814.89
2024-08-25 10:00:00,80.21,82.33,31.13,0.862,516.17,233.05,55.75,62.55,867.52
2024-08-25 11:00:00,87.19,80.4,28.44,0.781,568.78,232.66,50.44,64.85,916.74
2024-08-25 12:00:00,86.15,77.4,32.37,0.889,542.36,218.84,59.74,55.33,876.27
2024-08-25 13:00:00,83.87,84.41,30.93,0.784,547.67,242.97,64.54,59.89,
2024-08-25 14:00:00,80.86,81.14,30.62,0.771,522.15,227.12,54.05,60.57,863.88
2024-08-25 15:00:00,72.58,75.66,29.87,0.751,481.27,220.64,54.53,54.0,810.44
2024-08-25 16:00:00,68.0,83.11,29.58,0.755,463.22,233.8,54.59,54.55,806.15
2024-08-25 17:00:00,56.91,63.72,31.25,0.727,393.22,194.79,54.6,56.87,699.48
2024-08-25 18:00:00,67.64,82.7,28.15,0.836,451.82,234.11,49.46,65.21,800.6
2024-08-25 19:00:00,66.45,73.39,31.96,0.694,442.33,213.92,61.9,59.02,777.17
